2019-09-19 16:40:59,923 ib_insync.client INFO Connecting to 127.0.0.1:3000 with clientId 0...
2019-09-19 16:40:59,925 ib_insync.client INFO Connected
2019-09-19 16:40:59,933 ib_insync.client INFO Logged on to server version 151
2019-09-19 16:41:00,462 ib_insync.client ERROR Peer closed connection
2019-09-19 16:41:00,463 ib_insync.client ERROR clientId 0 already in use?
2019-09-19 16:41:01,916 ib_insync.client ERROR API connection failed: CancelledError()
2019-09-19 16:41:01,918 ib_insync.client INFO Connecting to 127.0.0.1:3000 with clientId 1...
2019-09-19 16:41:01,919 ib_insync.client INFO Connected
2019-09-19 16:41:01,936 ib_insync.client INFO Logged on to server version 151
2019-09-19 16:41:01,937 ib_insync.client INFO API connection ready
2019-09-19 16:41:01,937 ib_insync.wrapper INFO Warning 2104, reqId -1: Market data farm connection is OK:hfarm
2019-09-19 16:41:01,937 ib_insync.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:hkhmds
2019-09-19 16:41:01,938 ib_insync.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:fundfarm
2019-09-19 16:41:01,938 ib_insync.wrapper INFO Warning 2106, reqId -1: HMDS data farm connection is OK:ushmds
2019-09-19 16:41:01,938 ib_insync.wrapper INFO Warning 2158, reqId -1: Sec-def data farm connection is OK:secdefil
2019-09-19 16:41:01,944 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373120320, symbol='ACC', lastTradeDateOrContractMonth='20190926', strike=1460.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='ACC19SEP1460PE', tradingClass='ACC'), position=-400.0, marketPrice=15.3999996, marketValue=-6160.0, averageCost=18.0798535, unrealizedPNL=1071.94, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,254 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373170029, symbol='MUTHOOTFI', lastTradeDateOrContractMonth='20190926', strike=640.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MUTHOOTFIN19SEP640CE', tradingClass='MUTHOOTFIN'), position=-1500.0, marketPrice=0.46823105, marketValue=-702.35, averageCost=0.7358342, unrealizedPNL=401.4, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,254 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373170038, symbol='MUTHOOTFI', lastTradeDateOrContractMonth='20190926', strike=650.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MUTHOOTFIN19SEP650CE', tradingClass='MUTHOOTFIN'), position=-1500.0, marketPrice=0.28961695, marketValue=-434.43, averageCost=0.48611165, unrealizedPNL=294.74, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,255 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373170249, symbol='PFC', lastTradeDateOrContractMonth='20190926', strike=95.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='PFC19SEP95PE', tradingClass='PFC'), position=-6200.0, marketPrice=1.11091425, marketValue=-6887.67, averageCost=0.4462747, unrealizedPNL=-4120.77, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,255 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373170728, symbol='PIDILITIN', lastTradeDateOrContractMonth='20190926', strike=1280.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='PIDILITIND19SEP1280PE', tradingClass='PIDILITIND'), position=-500.0, marketPrice=11.1990576, marketValue=-5599.53, averageCost=7.851231, unrealizedPNL=-1673.91, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,256 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373170739, symbol='PIDILITIN', lastTradeDateOrContractMonth='20190926', strike=1300.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='PIDILITIND19SEP1300PE', tradingClass='PIDILITIND'), position=-500.0, marketPrice=18.541811, marketValue=-9270.91, averageCost=9.049899, unrealizedPNL=-4745.96, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,256 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373170796, symbol='PIDILITIN', lastTradeDateOrContractMonth='20190926', strike=1460.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='PIDILITIND19SEP1460CE', tradingClass='PIDILITIND'), position=-500.0, marketPrice=0.25481145, marketValue=-127.41, averageCost=0.2097226, unrealizedPNL=-22.54, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,256 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373171359, symbol='SRTRANSFI', lastTradeDateOrContractMonth='20190926', strike=1100.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='SRTRANSFIN19SEP1100CE', tradingClass='SRTRANSFIN'), position=-600.0, marketPrice=2.62311935, marketValue=-1573.87, averageCost=7.75800865, unrealizedPNL=3080.93, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,257 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373171538, symbol='TATASTEEL', lastTradeDateOrContractMonth='20190926', strike=320.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='TATASTEEL19SEP320PE', tradingClass='TATASTEEL'), position=-1061.0, marketPrice=1.87183835, marketValue=-1986.02, averageCost=1.47948485, unrealizedPNL=-416.29, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,257 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373173329, symbol='SUNPHARMA', lastTradeDateOrContractMonth='20190926', strike=410.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='SUNPHARMA19SEP410PE', tradingClass='SUNPHARMA'), position=-1100.0, marketPrice=7.39832305, marketValue=-8138.16, averageCost=4.22710075, unrealizedPNL=-3488.34, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,257 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373174426, symbol='BAJAJ-AUT', lastTradeDateOrContractMonth='20190926', strike=2600.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='BAJAJ-AUTO19SEP2600PE', tradingClass='BAJAJ-AUTO'), position=-250.0, marketPrice=9.3738365, marketValue=-2343.46, averageCost=10.6081232, unrealizedPNL=308.57, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,258 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373174435, symbol='BAJAJ-AUT', lastTradeDateOrContractMonth='20190926', strike=2650.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='BAJAJ-AUTO19SEP2650PE', tradingClass='BAJAJ-AUTO'), position=-250.0, marketPrice=17.4536457, marketValue=-4363.41, averageCost=11.90668, unrealizedPNL=-1386.74, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,258 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373175369, symbol='JUSTDIAL', lastTradeDateOrContractMonth='20190926', strike=660.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='JUSTDIAL19SEP660PE', tradingClass='JUSTDIAL'), position=-1400.0, marketPrice=4.66770555, marketValue=-6534.79, averageCost=3.0822733, unrealizedPNL=-2219.61, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,258 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373175378, symbol='JUSTDIAL', lastTradeDateOrContractMonth='20190926', strike=680.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='JUSTDIAL19SEP680PE', tradingClass='JUSTDIAL'), position=-1400.0, marketPrice=9.10443975, marketValue=-12746.22, averageCost=6.9279998, unrealizedPNL=-3047.02, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,259 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373178424, symbol='APOLLOTYR', lastTradeDateOrContractMonth='20190926', strike=165.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='APOLLOTYRE19SEP165PE', tradingClass='APOLLOTYRE'), position=-3000.0, marketPrice=0.82076325, marketValue=-2462.29, averageCost=1.24194585, unrealizedPNL=1263.55, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,260 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373178432, symbol='APOLLOTYR', lastTradeDateOrContractMonth='20190926', strike=167.5, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='APOLLOTYRE19SEP167.5PE', tradingClass='APOLLOTYRE'), position=-3000.0, marketPrice=1.14313185, marketValue=-3429.4, averageCost=0.79244535, unrealizedPNL=-1052.06, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,260 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373178442, symbol='APOLLOTYR', lastTradeDateOrContractMonth='20190926', strike=170.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='APOLLOTYRE19SEP170PE', tradingClass='APOLLOTYRE'), position=-3000.0, marketPrice=1.5643151, marketValue=-4692.95, averageCost=1.54161285, unrealizedPNL=-68.11, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,261 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373178849, symbol='BRITANNIA', lastTradeDateOrContractMonth='20190926', strike=2600.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='BRITANNIA19SEP2600PE', tradingClass='BRITANNIA'), position=-200.0, marketPrice=36.69818495, marketValue=-7339.64, averageCost=20.077578, unrealizedPNL=-3324.12, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,261 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373178886, symbol='BRITANNIA', lastTradeDateOrContractMonth='20190926', strike=2850.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='BRITANNIA19SEP2850CE', tradingClass='BRITANNIA'), position=-200.0, marketPrice=3.66732455, marketValue=-733.46, averageCost=3.89556, unrealizedPNL=45.65, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,262 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373179872, symbol='DHFL', lastTradeDateOrContractMonth='20190926', strike=35.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='DHFL19SEP35PE', tradingClass='DHFL'), position=-4000.0, marketPrice=0.6950544, marketValue=-2780.22, averageCost=0.2462225, unrealizedPNL=-1795.33, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,263 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373179882, symbol='DHFL', lastTradeDateOrContractMonth='20190926', strike=40.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='DHFL19SEP40PE', tradingClass='DHFL'), position=-4000.0, marketPrice=1.5, marketValue=-6000.0, averageCost=1.494335, unrealizedPNL=-22.66, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,264 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373179911, symbol='DHFL', lastTradeDateOrContractMonth='20190926', strike=60.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='DHFL19SEP60CE', tradingClass='DHFL'), position=-8000.0, marketPrice=0.6171789, marketValue=-4937.43, averageCost=1.693113, unrealizedPNL=8607.47, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,265 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373297471, symbol='RELINFRA', lastTradeDateOrContractMonth='20190926', strike=30.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='RELINFRA19SEP30PE', tradingClass='RELINFRA'), position=-4000.0, marketPrice=0.55104375, marketValue=-2204.17, averageCost=0.2467225, unrealizedPNL=-1217.28, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,270 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373297479, symbol='RELINFRA', lastTradeDateOrContractMonth='20190926', strike=32.5, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='RELINFRA19SEP32.5PE', tradingClass='RELINFRA'), position=-8000.0, marketPrice=0.92233235, marketValue=-7378.66, averageCost=0.396306, unrealizedPNL=-4208.21, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,271 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=373637982, symbol='UPL', lastTradeDateOrContractMonth='20190926', strike=530.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='UPL19SEP530PE', tradingClass='UPL'), position=-900.0, marketPrice=4.4499998, marketValue=-4005.0, averageCost=4.8723388, unrealizedPNL=380.11, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,271 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374380285, symbol='NCC', lastTradeDateOrContractMonth='20190926', strike=50.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='NCC19SEP50PE', tradingClass='NCC'), position=-8000.0, marketPrice=0.8802189, marketValue=-7041.75, averageCost=0.4470005, unrealizedPNL=-3465.75, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,271 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374552428, symbol='NCC', lastTradeDateOrContractMonth='20190926', strike=47.5, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='NCC19SEP47.5PE', tradingClass='NCC'), position=-8000.0, marketPrice=0.4119653, marketValue=-3295.72, averageCost=0.397056, unrealizedPNL=-119.27, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,272 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=374780125, symbol='TATAELXSI', lastTradeDateOrContractMonth='20190926', strike=600.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='TATAELXSI19SEP600PE', tradingClass='TATAELXSI'), position=-600.0, marketPrice=4.60682155, marketValue=-2764.09, averageCost=2.76355865, unrealizedPNL=-1105.96, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,272 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376086499, symbol='MUTHOOTFI', lastTradeDateOrContractMonth='20191031', strike=690.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MUTHOOTFIN19OCT690CE', tradingClass='MUTHOOTFIN'), position=-1500.0, marketPrice=4.3000002, marketValue=-6450.0, averageCost=2.78355865, unrealizedPNL=-2274.66, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,273 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376086505, symbol='MUTHOOTFI', lastTradeDateOrContractMonth='20191031', strike=700.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MUTHOOTFIN19OCT700CE', tradingClass='MUTHOOTFIN'), position=-1500.0, marketPrice=3.4000001, marketValue=-5100.0, averageCost=1.98444665, unrealizedPNL=-2123.33, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,273 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376093466, symbol='SUNTV', lastTradeDateOrContractMonth='20191031', strike=550.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='SUNTV19OCT550CE', tradingClass='SUNTV'), position=-1000.0, marketPrice=0.55, marketValue=-550.0, averageCost=1.3285015, unrealizedPNL=778.5, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,273 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376095649, symbol='HEXAWARE', lastTradeDateOrContractMonth='20191031', strike=445.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HEXAWARE19OCT445CE', tradingClass='HEXAWARE'), position=-1500.0, marketPrice=0.85, marketValue=-1275.0, averageCost=0.2363892, unrealizedPNL=-920.42, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,274 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376095659, symbol='HEXAWARE', lastTradeDateOrContractMonth='20191031', strike=450.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='HEXAWARE19OCT450CE', tradingClass='HEXAWARE'), position=-1500.0, marketPrice=0.65, marketValue=-975.0, averageCost=0.2363892, unrealizedPNL=-620.42, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,274 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376097738, symbol='MFSL', lastTradeDateOrContractMonth='20191031', strike=490.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MFSL19OCT490CE', tradingClass='MFSL'), position=-1200.0, marketPrice=1.45000005, marketValue=-1740.0, averageCost=0.23305585, unrealizedPNL=-1460.33, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,275 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376103591, symbol='MANAPPURA', lastTradeDateOrContractMonth='20191031', strike=95.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MANAPPURAM19OCT95PE', tradingClass='MANAPPURAM'), position=-6000.0, marketPrice=0.2, marketValue=-1200.0, averageCost=0.24638915, unrealizedPNL=278.33, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,276 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376103597, symbol='MANAPPURA', lastTradeDateOrContractMonth='20191031', strike=100.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MANAPPURAM19OCT100PE', tradingClass='MANAPPURAM'), position=-6000.0, marketPrice=0.50174825, marketValue=-3010.49, averageCost=0.24638915, unrealizedPNL=-1532.15, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,276 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376104650, symbol='CHOLAFIN', lastTradeDateOrContractMonth='20191031', strike=330.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='CHOLAFIN19OCT330CE', tradingClass='CHOLAFIN'), position=-2500.0, marketPrice=0.75, marketValue=-1875.0, averageCost=0.2417225, unrealizedPNL=-1270.69, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,277 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376109609, symbol='PEL', lastTradeDateOrContractMonth='20191031', strike=2500.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='PEL19OCT2500CE', tradingClass='PEL'), position=-302.0, marketPrice=6.6999998, marketValue=-2023.4, averageCost=2.0314437, unrealizedPNL=-1409.9, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,277 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376109618, symbol='PEL', lastTradeDateOrContractMonth='20191031', strike=2550.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='PEL19OCT2550CE', tradingClass='PEL'), position=-302.0, marketPrice=5.1500001, marketValue=-1555.3, averageCost=0.18349735, unrealizedPNL=-1499.88, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,278 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376112243, symbol='MCDOWELL-', lastTradeDateOrContractMonth='20191031', strike=690.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MCDOWELL-N19OCT690CE', tradingClass='MCDOWELL-N'), position=-1250.0, marketPrice=4.0, marketValue=-5000.0, averageCost=0.68322305, unrealizedPNL=-4145.97, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,278 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376112249, symbol='MCDOWELL-', lastTradeDateOrContractMonth='20191031', strike=700.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MCDOWELL-N19OCT700CE', tradingClass='MCDOWELL-N'), position=-1250.0, marketPrice=2.4000001, marketValue=-3000.0, averageCost=0.2337225, unrealizedPNL=-2707.85, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,278 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376112367, symbol='MOTHERSUM', lastTradeDateOrContractMonth='20191031', strike=75.0, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MOTHERSUMI19OCT75PE', tradingClass='MOTHERSUMI'), position=-3300.0, marketPrice=0.25, marketValue=-825.0, averageCost=0.2936064, unrealizedPNL=143.9, realizedPNL=-0.0, account='U9329809')
2019-09-19 16:56:17,280 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376112372, symbol='MOTHERSUM', lastTradeDateOrContractMonth='20191031', strike=77.5, right='P', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='MOTHERSUMI19OCT77.5PE', tradingClass='MOTHERSUMI'), position=-3300.0, marketPrice=0.4, marketValue=-1320.0, averageCost=0.4434399, unrealizedPNL=143.35, realizedPNL=0.0, account='U9329809')
2019-09-19 16:56:17,280 ib_insync.wrapper INFO updatePortfolio: PortfolioItem(contract=Option(conId=376114899, symbol='BRITANNIA', lastTradeDateOrContractMonth='20191031', strike=3300.0, right='C', multiplier='1', primaryExchange='NSE', currency='INR', localSymbol='BRITANNIA19OCT3300CE', tradingClass='BRITANNIA'), position=-200.0, marketPrice=3.04999995, marketValue=-610.0, averageCost=0.1497225, unrealizedPNL=-580.06, realizedPNL=0.0, account='U9329809')
